model,cohort,period,y_true,y_hat,resid
GP-CP,0,55,-4.329662029142015,1.5962562538058227,5.925918282947838
GP-CP,0,56,-4.351343515811873,1.5965535863046103,5.9478971021164835
GP-CP,0,57,-3.8551872790970374,1.5981013471022254,5.453288626199263
GP-CP,0,58,-3.6483908270744028,1.6005829453195766,5.248973772393979
GP-CP,0,59,-4.97720873819835,1.6036977558246088,6.580906494022958
GP-CP,1,45,-2.013418798784971,1.9580470448977363,3.9714658436827075
GP-CP,1,46,-2.253742812863618,1.8696882967404553,4.123431109604073
GP-CP,1,47,-2.515696235715063,1.7933722817474282,4.309068517462491
GP-CP,1,48,-3.1003511062465505,1.7343490300251838,4.834700136271734
GP-CP,1,49,-3.5941139848882253,1.6920061256361976,5.286120110524423
GP-CP,1,50,-3.3515401305260926,1.663232000189583,5.014772130715675
GP-CP,1,51,-3.5076353648198317,1.644504357264313,5.1521397220841445
GP-CP,1,52,-3.581500348702764,1.6328145188276926,5.214314867530456
GP-CP,1,53,-4.2885358440501875,1.6259190880631504,5.914454932113338
GP-CP,1,54,-3.550485711349703,1.6222846640120303,5.172770375361733
GP-CP,1,55,-4.334576188535372,1.6209249727197033,5.955501161255076
GP-CP,1,56,-3.505560770234941,1.6212223052184909,5.126783075453432
GP-CP,1,57,-2.9457886853868738,1.622770066016106,4.56855875140298
GP-CP,1,58,-3.8253128049733833,1.6252516642334571,5.4505644692068405
GP-CP,1,59,-4.216192287774914,1.6283664747384894,5.844558762513403
GP-CP,2,45,-1.7222456151001693,1.9039702116846988,3.6262158267848683
GP-CP,2,46,-2.6713354005094376,1.8156114635274179,4.486946864036856
GP-CP,2,47,-1.8071688786805882,1.7392954485343908,3.546464327214979
GP-CP,2,48,-2.5061041626201885,1.6802721968121463,4.186376359432335
GP-CP,2,49,-2.3920865089269667,1.63792929242316,4.030015801350126
GP-CP,2,50,-2.8966065207263494,1.6091551669765456,4.505761687702895
GP-CP,2,51,-2.7661363442293583,1.5904275240512755,4.356563868280634
GP-CP,2,52,-3.2775313909016233,1.578737685614655,4.856269076516279
GP-CP,2,53,-2.882055185615121,1.571842254850113,4.453897440465234
GP-CP,2,54,-2.9501806785824103,1.5682078307989928,4.518388509381403
GP-CP,2,55,-2.6472663728348436,1.5668481395066658,4.214114512341509
GP-CP,2,56,-2.260828830873245,1.5671454720054534,3.8279743028786983
GP-CP,2,57,-3.3211109388312696,1.5686932328030685,4.889804171634339
GP-CP,2,58,-3.0389384905097847,1.5711748310204197,4.610113321530204
GP-CP,2,59,-3.03410222929182,1.574289641525452,4.608391870817272
GP-CP,3,45,-1.969224368878381,1.8024205127760262,3.7716448816544075
GP-CP,3,46,-1.522617512732408,1.7140617646187453,3.2366792773511532
GP-CP,3,47,-1.6684136094278699,1.6377457496257182,3.306159359053588
GP-CP,3,48,-2.0802424721200956,1.5787224979034737,3.658964970023569
GP-CP,3,49,-2.276432064902043,1.5363795935144875,3.8128116584165306
GP-CP,3,50,-1.963307051249329,1.507605468067873,3.470912519317202
GP-CP,3,51,-2.5044742073990602,1.488877825142603,3.9933520325416634
GP-CP,3,52,-2.1110285929310204,1.4771879867059825,3.588216579637003
GP-CP,3,53,-2.4664120503499505,1.4702925559414404,3.936704606291391
GP-CP,3,54,-2.873279036722081,1.4666581318903202,4.339937168612401
GP-CP,3,55,-2.3910552464221544,1.4652984405979932,3.856353687020148
GP-CP,3,56,-2.495088112282693,1.4655957730967808,3.9606838853794737
GP-CP,3,57,-2.2509431146487637,1.467143533894396,3.7180866485431596
GP-CP,3,58,-2.8350681783488447,1.469625132111747,4.304693310460592
GP-CP,3,59,-2.9094920425443247,1.4727399426167793,4.382231985161104
GP-CP,4,45,-0.7686722405552548,1.6932456808887042,2.461917921443959
GP-CP,4,46,-1.4626238624567325,1.6048869327314232,3.0675107951881557
GP-CP,4,47,-0.8554855044746541,1.5285709177383962,2.3840564222130505
GP-CP,4,48,-1.8009792074138997,1.4695476660161517,3.270526873430051
GP-CP,4,49,-2.047057158326412,1.4272047616271655,3.4742619199535776
GP-CP,4,50,-2.25419690344935,1.398430636180551,3.6526275396299006
GP-CP,4,51,-1.9987902210544464,1.379702993255281,3.378493214309727
GP-CP,4,52,-2.1007471181338606,1.3680131548186605,3.468760272952521
GP-CP,4,53,-2.274739229669936,1.3611177240541183,3.635856953724054
GP-CP,4,54,-2.8539923722860965,1.3574833000029982,4.211475672289095
GP-CP,4,55,-1.9857763534282673,1.3561236087106712,3.3418999621389385
GP-CP,4,56,-1.4635341331157143,1.3564209412094588,2.819955074325173
